,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x2bA64EFB7A4Ec8983E22A49c81fa216AC33f383A,Wrapped BGL (WBGL),"$3,308,049.00",25,https://bitgesell.ca/
1,2,0x16631e53c20fd2670027c6d53efe2642929b285c,pTokens SAFEMOON,"$2,825,838.00",19302,https://safemoon.net/
2,3,0xdb7eab9ba6be88b869f738f6deeba96d49fe13fd,BOOM (BOOM),"$2,164,897.00",1729,https://www.boomtoken.io/
3,4,0x7c3ff33c76c919b3f5fddaf7bdddbb20a826dc61,FROGGIES,"$1,883,752.00",527,https://froggiestoken.com
4,5,0x0b342c51d1592c41068d5d4b4da4a68c0a04d5a4,OneSwap (ONES),"$1,750,362.00",594,https://www.oneswap.net/
5,6,0xcd7492db29e2ab436e819b249452ee1bbdf52214,SafeMoon Inu (SMI),"$719,322.00",16565,https://safemooninu.com/
6,7,0x824e35f7a75324f99300afac75ecf7354e17ea26,Tia Token (TIA),"$593,675.00",296,https://tiamonds.com/
7,8,0x8db1d28ee0d822367af8d220c0dc7cb6fe9dc442,ETHPAD.network,"$463,582.00",2676,https://ethpad.network/
8,9,0x9Ac59862934ebc36072D4D8ADA37c62373A13856,RYOSHI TOKEN (RYOSHI),"$156,857.00",1190,https://ryoshitoken.com/
9,10,0xbbb38be7c6d954320c0297c06ab3265a950cdf89,Wrapped BOMB (WBOMB),"$70,595.00",64,https://bombtoken.com/
10,11,0x1c95b093d6c236d3ef7c796fe33f9cc6b8606714,BOMB (BOMB),"$70,595.00",2400,https://bombtoken.com/
11,12,0x92a42db88ed0f02c71d439e55962ca7cab0168b5,Tardigrades.Finance,"$67,860.00",2237,https://www.TRDGtoken.com
12,13,0x740623d2c797b7D8D1EcB98e9b4Afcf99Ec31E14,DoYourTip (DYT),"$47,360.00",2586,https://doyourtip.io/
13,14,0x646707246D7d5C2a86d7206f41CA8199ea9CED69,Porkchop (CHOP),"$37,952.00",306,https://www.porkchop.network/
14,15,0xB6eE603933E024d8d53dDE3faa0bf98fE2a3d6f1,DeFiat (DFT),"$35,941.00",1456,https://defiat.net/
15,16,0xe0c6ce3e73029f201e5c0bedb97f67572a93711c,ETHplode (ETHPLO),"$34,300.00",43016,https://ethplode.org/
16,17,0x26946ada5ecb57f3a1f91605050ce45c482c9eb1,BitcoinSoV (BSOV),"$31,408.00",1063,https://www.btcsov.com/
17,18,0x1681bcB589b3cFCF0c0616B0cE9b19b240643dc1,Island (ISLE),"$24,457.00",6531,https://www.theislandcoin.com/
18,19,0x8a743eb80bfc3bf2a5582213aea8b27d2188074a,SELENA (SEL),$0.00,459,https://selenainu.com/
19,20,0x856710ea0007af7bdc387fe54f64db51dddaf0a2,MOONPUG,$0.00,583,https://moonpug.finance/
20,21,0xf0be50ED0620E0Ba60CA7FC968eD14762e0A5Dd3,Cowboy.Finance,$0.00,421,https://sheriff.finance/
21,22,0x16b1eb8b8e9058800bf0ba3684f805a6711a1d2c,reflector.finance,$0.00,967,https://reflector.finance/
22,23,0xa5da771d81be428cccfb94a7922e9a9095080952,Satanic (Sat),$0.00,157,https://satanic.cf/
23,24,0x4a9d8b8fce0b6ec033932b13c4e24d24dc4113cd,United Doge Finance,$0.00,776,http://www.uniteddogefinance.com/
24,25,0xa2ddff59c5ab639df6cb2de88de61faccbbf8ebf,APEOSHI (APE$),$0.00,81,https://www.apeoshi.com/
25,26,0xBf820Fbb448c564B456cE376cbFbe341B84d1a58,Nature Boy Inu,$0.00,451,https://www.natureboyinu.com/
26,27,0xB9464ef80880c5aeA54C7324c0b8Dd6ca6d05A90,LOCK Token (LOCK),$0.00,212,https://sherlocksecurity.io/
27,28,0x3a423bf3f811238fa5a8309fe17b9ddc34ce6341,Rewind.Finance,$0.00,39,https://rewind.finance/
28,29,0xc97a5cdf41bafd51c8dbe82270097e704d748b92,Ether Clown (KLOWN),$0.00,768,http://etherclown.com/
