,#,Contract Address,Token Name,Market Cap,Holders,Website
0,1,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,Wrapped Fantom (WFTM),"$1,232,679,700",116763,
1,2,0xdc301622e621166bd8e82f2ca0a26c13ad0be355,Frax (FRAX),"$1,044,511,202",6245,
2,3,0x6a07A792ab2965C72a5B8088d3a069A7aC3a993B,Aave (AAVE),"$1,041,662,253",1537,
3,4,0x56ee926bD8c72B2d5fa1aF4d9E4Cbb515a1E3Adc,Synthetix Network (SNX),"$767,598,503",362,
4,5,0x1E4F97b9f9F913c46F1632781732927B9019C68b,Curve DAO (CRV),"$715,389,548",6354,
5,6,0x7d016eec9c25232b01f23ef992d98ca97fc2af5a,Frax Share (FXS),"$556,371,665",1675,
6,7,0x6626c47c00f1d87902fc13eecfac3ed06d5e8d8a,Wootrade Network (WOO),"$323,709,307",1850,
7,8,0x29b0Da86e484E1C0029B56e817912d778aC0EC69,yearn.finance (YFI),"$274,322,946",2246,
8,9,0x9e73f99ee061c8807f69f9c6ccc44ea3d8c373ee,Frax Ether (frxETH),"$221,519,537",4,
9,10,0xae75A438b2E0cB8Bb01Ec1E1e376De11D44477CC,Sushi (SUSHI),"$201,655,158",2689,
10,11,0xe55e19fb4f2d85af758950957714292dac1e25b2,Synapse (SYN),"$164,093,328",1431,
11,12,0xb90ccd563918ff900928dc529aa01046795ccb4a,Staked Frax Ether (sfrxETH),"$138,660,683",1,
12,13,0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590,StargateToken (STG),"$103,635,924",3312,
13,14,0x82f0b8b456c1a451378467398982d4834b6829c1,Magic Internet Money (MIM),"$85,856,259",18530,
14,15,0xD2cDcB6BdEE6f78DE7988a6A60d13F6eF0b576D9,Orion Protocol (ORN),"$32,279,127",28,
15,16,0x21ada0d2ac28c3a5fa3cd2ee30882da8812279b6,Oath Token (OATH),"$28,136,095",4384,
16,17,0xbf60e7414ef09026733c1e7de72e7393888c64da,LIF3 (LIF3),"$11,667,897",4633,
17,18,0xf31778d591c558140398f46feca42a6a2dbffe90,hoge.finance (HOGE),"$11,445,232",33,
18,19,0xe20b9e246db5a0d21bf9209e4858bc9a3ff7a034,Wrapped Banano (wBAN),"$7,930,704",231,
19,20,0x01e77288b38b416f972428d562454fb329350bac,MUMMY (MMY),"$7,799,814",1985,
